,term,score
64,steuerruderleine,3.9110228900548725
65,siebten,3.9110228900548725
66,beschwor,3.9110228900548725
67,weicht,3.9110228900548725
68,stehlen,3.9110228900548725
69,korrupt,3.9110228900548725
70,kurs,3.5463797764669636
71,gibst,3.238078416812447
72,täglichen,3.238078416812447
73,indemund,3.238078416812447
74,reichen,3.238078416812447
75,aufgabe,3.238078416812447
76,vollkommene,3.238078416812447
77,ellen,3.238078416812447
78,stirbt,3.238078416812447
79,krug,3.238078416812447
80,begeht,3.238078416812447
81,begehen,3.238078416812447
82,beute,3.238078416812447
83,herauskommen,3.238078416812447
84,herischef,3.238078416812447
85,ihnes,3.238078416812447
86,hofstaat,3.238078416812447
87,berühren,2.9710156315634015
88,warum,2.9710156315634015
89,sprich,2.9710156315634015
90,gesamte,2.9710156315634015
91,ib,2.9710156315634015
92,lebenshaus,2.9710156315634015
93,standwaage,2.9710156315634015
94,tiefe,2.9710156315634015
95,herbeigeführt,2.9710156315634015
96,tritt,2.9710156315634015
97,vertreiben,2.9710156315634015
98,größter,2.9710156315634015
99,wächterhirten,2.466337068793427
100,herstellen,2.466337068793427
101,kartuscheneferkarekartusche,2.466337068793427
102,paar,2.466337068793427
103,kartuschecheopskartusche,2.466337068793427
104,fortgefängnis,2.466337068793427
105,wortengib,2.466337068793427
106,wortenbringe,2.466337068793427
107,bezirksvorstehers,2.466337068793427
108,herwerfen,2.466337068793427
109,verknotet,2.466337068793427
110,kulthandlungen,2.466337068793427
111,ubainerda,2.466337068793427
112,beugen,2.466337068793427
113,dochdaraufhin,2.466337068793427
114,musizieren,2.466337068793427
115,seesherauskommen,2.466337068793427
116,wächterhirte,2.466337068793427
117,kartuschedjoserkartusche,2.466337068793427
118,gefährlich,2.466337068793427
119,gefährliches,2.466337068793427
120,gekaut,2.466337068793427
121,tanzen,2.466337068793427
122,vorlesepriesters,2.466337068793427
123,einigen,2.466337068793427
124,ihnsich,2.466337068793427
125,ehebruch,2.466337068793427
126,hei,2.466337068793427
127,begrenzung,2.466337068793427
128,hinweg,2.466337068793427
129,hinterauf,2.466337068793427
130,elektrum,2.466337068793427
131,gerechtfertigtgewiss,2.466337068793427
132,geschwommen,2.466337068793427
133,chenemsu,2.466337068793427
134,ahnherrn,2.466337068793427
135,taui,2.466337068793427
136,hinabtauchen,2.466337068793427
137,erinnere,2.466337068793427
138,erinnern,2.466337068793427
139,verärgert,2.1786549963416464
140,ziehe,1.9555114450274362
141,umsturz,1.9555114450274362
142,knappheit,1.9555114450274362
143,zeitraum,1.9555114450274362
144,untergebenen,1.9555114450274362
145,herabgestiegen,1.9555114450274362
146,stehlenden,1.9555114450274362
147,gatte,1.9555114450274362
148,sterblicher,1.9555114450274362
149,zerschellen,1.9555114450274362
150,gauen,1.9555114450274362
151,schrecklichkeit,1.9555114450274362
152,kollege,1.9555114450274362
153,blinderblindet,1.9555114450274362
154,mastbaum,1.9555114450274362
155,raubt,1.9555114450274362
156,verwirrtenhinundherschwankenden,1.9555114450274362
157,anordnet,1.9555114450274362
158,aufläufst,1.9555114450274362
159,ersein,1.9555114450274362
160,klientel,1.9555114450274362
161,verwandelte,1.9555114450274362
162,anzuordnen,1.9555114450274362
163,mehrschneller,1.9555114450274362
164,metaphern,1.9555114450274362
165,atemnot,1.9555114450274362
166,verwandele,1.9555114450274362
167,meßgewichtlot,1.9555114450274362
168,meßschnur,1.9555114450274362
169,meru,1.9555114450274362
170,verursachen,1.9555114450274362
171,unbekannt,1.9555114450274362
172,schnur,1.9555114450274362
173,vertreibe,1.9555114450274362
174,strebe,1.9555114450274362
175,fürchterlichen,1.9555114450274362
176,verteilen,1.9555114450274362
177,bittsteller,1.9555114450274362
178,bittstellers,1.9555114450274362
179,herausstellt,1.9555114450274362
180,aufgabedienst,1.9555114450274362
181,armewaagebalken,1.9555114450274362
182,verstümmelt,1.9555114450274362
183,schwanke,1.9555114450274362
184,reichster,1.9555114450274362
185,schwankungen,1.9555114450274362
186,stiehl,1.9555114450274362
187,günstigem,1.9555114450274362
188,witwe,1.9555114450274362
189,aufrechte,1.9555114450274362
190,wesensgleich,1.9555114450274362
191,belohnungentschädigung,1.9555114450274362
192,gemeinheit,1.9555114450274362
193,geschiedenen,1.9555114450274362
194,dürftestkönntest,1.9555114450274362
195,wachsen,1.9555114450274362
196,weiterhinerneut,1.9555114450274362
197,einschränkt,1.9555114450274362
198,benachteiligt,1.9555114450274362
199,bedürftigen,1.9555114450274362
200,bedürfnis,1.9555114450274362
201,netze,1.9555114450274362
202,offenbarung,1.9555114450274362
203,inan,1.9555114450274362
204,rote,1.9555114450274362
205,geschossen,1.9555114450274362
206,neige,1.9555114450274362
207,wennweil,1.9555114450274362
208,beantworte,1.9555114450274362
209,ohnmächtigkeit,1.9555114450274362
210,genaue,1.9555114450274362
211,hügeltells,1.9555114450274362
212,eingeschränkt,1.9555114450274362
213,begünstigter,1.9555114450274362
214,räuber,1.9555114450274362
215,ehrwürdigkeit,1.9555114450274362
216,totenstiftung,1.9555114450274362
217,beiwegen,1.9555114450274362
218,torgebäudes,1.9555114450274362
219,behältern,1.9555114450274362
220,wasserwild,1.9555114450274362
221,rückens,1.9555114450274362
222,notlage,1.9555114450274362
223,oberdomänenverwalter,1.9555114450274362
224,nördlichen,1.9555114450274362
225,beklagenswert,1.9555114450274362
226,gepriesener,1.9555114450274362
227,beginnt,1.9555114450274362
228,wegreißen,1.9555114450274362
229,waise,1.9555114450274362
230,titulatur,1.9555114450274362
231,hörende,1.9555114450274362
232,chenti,1.9555114450274362
233,gesetzen,1.9555114450274362
234,schnauft,1.9555114450274362
235,riechendenfreundlichen,1.9555114450274362
236,schlage,1.9555114450274362
237,entwickeln,1.9555114450274362
238,ausgelöscht,1.9555114450274362
239,gewalttätigen,1.9555114450274362
240,packte,1.9555114450274362
241,gefahr,1.9555114450274362
242,rensi,1.9555114450274362
243,uferdamm,1.9555114450274362
244,erblicken,1.9555114450274362
245,aufzustellen,1.9555114450274362
246,gewichtsmaß,1.9555114450274362
247,schmecken,1.9555114450274362
248,schmeckenerfahren,1.9555114450274362
249,erfasse,1.9555114450274362
250,umgefallen,1.9555114450274362
251,aufschreien,1.9555114450274362
252,mitreißen,1.9555114450274362
253,herrnbesitzer,1.9555114450274362
254,verwüsteten,1.9555114450274362
255,schlafende,1.9555114450274362
256,ausgewogenheit,1.9555114450274362
257,gefräßigen,1.9555114450274362
258,irreführt,1.9555114450274362
259,riechendefreundliche,1.9555114450274362
260,hinabsteigst,1.9555114450274362
261,richterverhörenden,1.9555114450274362
262,scheuen,1.9555114450274362
263,nachahmen,1.9555114450274362
264,gehalten,1.9555114450274362
265,vorbeigegangen,1.9555114450274362
266,hilfsbedürftige,1.9555114450274362
267,besitztümer,1.9555114450274362
268,getreidehaufens,1.9555114450274362
269,vorankommen,1.9555114450274362
270,möchte,1.9555114450274362
271,ordnet,1.9555114450274362
272,windflaute,1.9555114450274362
273,geführt,1.9555114450274362
274,mächtigem,1.9555114450274362
275,schießenwerfen,1.9555114450274362
276,wirkliche,1.9555114450274362
277,unterschlägt,1.9555114450274362
278,verwahrer,1.9555114450274362
279,gunsten,1.9555114450274362
280,zugreift,1.9555114450274362
281,verborgenegeheimnis,1.9555114450274362
282,ranke,1.9555114450274362
283,anerkannt,1.9555114450274362
284,anfertige,1.9555114450274362
285,größeren,1.9555114450274362
286,standard,1.9555114450274362
287,anfügen,1.9555114450274362
288,vernichter,1.9555114450274362
289,krokodilverseucht,1.9555114450274362
290,zuhörst,1.9555114450274362
291,prüfst,1.9555114450274362
292,krokodilgottes,1.9555114450274362
293,lebhaft,1.9555114450274362
294,sechet,1.9555114450274362
295,gärtner,1.9555114450274362
296,krokodildämons,1.9555114450274362
297,aktivgewalttätig,1.9555114450274362
298,untersucheprüfe,1.9555114450274362
299,überdauern,1.9555114450274362
300,flitzenden,1.9555114450274362
301,habgier,1.9555114450274362
302,sechsten,1.9555114450274362
303,könntest,1.9555114450274362
304,landestelle,1.9555114450274362
305,dahintreiben,1.9555114450274362
306,fetten,1.9555114450274362
307,srw,1.9555114450274362
308,seuche,1.9555114450274362
309,lebenserhalter,1.9555114450274362
310,essende,1.9555114450274362
311,selber,1.9555114450274362
312,alleinstehenden,1.9555114450274362
313,danken,1.9555114450274362
314,brüte,1.9555114450274362
315,rahen,1.9555114450274362
316,danndaher,1.9555114450274362
317,langsam,1.9555114450274362
318,allerletzte,1.9555114450274362
319,verluste,1.9555114450274362
320,verlustlage,1.9555114450274362
321,gründetversorgt,1.9555114450274362
322,grüble,1.9555114450274362
323,verhüllungbedeckung,1.9555114450274362
324,flutströmung,1.9555114450274362
325,kurz,1.9555114450274362
326,snmyt,1.9555114450274362
327,plädiert,1.9555114450274362
328,zurückschießt,1.9555114450274362
329,verhüllst,1.9555114450274362
330,luftspender,1.9555114450274362
331,sehende,1.9555114450274362
332,anch,1.9555114450274362
333,brote,1.9555114450274362
334,feldersumpfgebiete,1.9555114450274362
335,künstlerschaft,1.9555114450274362
336,verringert,1.9555114450274362
337,überschwemmungsflut,1.9555114450274362
338,abgerissen,1.9555114450274362
339,verschließt,1.9555114450274362
340,abgeschnittenen,1.9555114450274362
341,anhang,1.9555114450274362
342,flieht,1.9555114450274362
343,experten,1.9555114450274362
344,übertroffen,1.9555114450274362
345,dbn,1.9555114450274362
346,erteile,1.9555114450274362
347,abgewehrt,1.9555114450274362
348,ähnliche,1.9555114450274362
349,magisches,1.9555114450274362
350,sengende,1.9555114450274362
351,pyramide,1.9555114450274362
352,rationszulage,1.9555114450274362
353,lendenschurz,1.9555114450274362
354,aggressor,1.9555114450274362
355,abfüllen,1.9555114450274362
356,leichtfertig,1.9555114450274362
357,ähnelst,1.9555114450274362
358,einfacher,1.7731898882334818
359,getrieben,1.7731898882334818
360,befohlen,1.7731898882334818
361,verbergen,1.7731898882334818
362,jener,1.7731898882334818
363,trank,1.7731898882334818
364,ebenholz,1.7731898882334818
365,bedrückt,1.7731898882334818
366,personal,1.7731898882334818
367,vortrefflichen,1.6190392084062235
368,gefielen,1.6190392084062235
369,eintreten,1.6190392084062235
370,folgen,1.6190392084062235
371,eben,1.6190392084062235
372,heimkehr,1.6190392084062235
373,schlimmer,1.6190392084062235
374,aufgestiegen,1.6190392084062235
375,bogenvölker,1.6190392084062235
376,gerechtfertigten,1.6190392084062235
377,pest,1.6190392084062235
378,ra,1.6190392084062235
379,lippen,1.6190392084062235
380,grambeugung,1.6190392084062235
381,trauerhaltung,1.6190392084062235
382,deltabewohner,1.6190392084062235
383,einzigartig,1.6190392084062235
384,schreien,1.6190392084062235
385,feldgöttin,1.6190392084062235
386,bedarfanteil,1.6190392084062235
387,vermehrer,1.6190392084062235
388,gepriesenen,1.6190392084062235
389,mächtig,1.6190392084062235
390,sehetep,1.6190392084062235
391,handelst,1.6190392084062235
392,suchte,1.6190392084062235
393,gewaltig,1.6190392084062235
394,neu,1.6190392084062235
395,richtigkeit,1.6190392084062235
396,überall,1.6190392084062235
397,zuständig,1.6190392084062235
398,abweicht,1.6190392084062235
399,lautet,1.6190392084062235
400,gebot,1.6190392084062235
401,doppeltor,1.6190392084062235
402,verschmolzen,1.6190392084062235
403,pries,1.6190392084062235
404,einschließlich,1.6190392084062235
405,einzigartiger,1.6190392084062235
406,treffen,1.6190392084062235
407,steigt,1.6190392084062235
408,vollkommenheit,1.6190392084062235
409,bösem,1.6190392084062235
410,palette,1.6190392084062235
411,zurückgeben,1.6190392084062235
412,sehotep,1.6190392084062235
413,anrichten,1.6190392084062235
414,bewässert,1.6190392084062235
415,eulogie,1.6190392084062235
416,traumzustand,1.6190392084062235
417,erstanden,1.6190392084062235
418,fasse,1.6190392084062235
419,segel,1.6190392084062235
420,bgroßenb,1.6190392084062235
421,gewogen,1.6190392084062235
422,eingegangen,1.6190392084062235
423,antworten,1.6190392084062235
424,anhänger,1.6190392084062235
425,abzuwehren,1.6190392084062235
426,voraus,1.6190392084062235
427,knie,1.6190392084062235
428,freilich,1.6190392084062235
429,erleiden,1.6190392084062235
430,stark,1.6190392084062235
431,angeredete,1.6190392084062235
432,unglück,1.6190392084062235
433,schalen,1.6190392084062235
434,angesicht,1.6190392084062235
435,auszug,1.6190392084062235
436,monthu,1.6190392084062235
437,genossen,1.6190392084062235
438,redewendung,1.6190392084062235
439,sättigung,1.6190392084062235
440,brechen,1.6190392084062235
441,jenem,1.6190392084062235
442,angetreten,1.6190392084062235
443,heiligtums,1.6190392084062235
444,solltemöge,1.6190392084062235
445,fangnetz,1.6190392084062235
446,blickte,1.6190392084062235
447,wiederholte,1.6190392084062235
448,heiligtum,1.6190392084062235
449,müssen,1.6190392084062235
450,fremdländern,1.6190392084062235
451,deltasümpfe,1.6190392084062235
452,adligen,1.6190392084062235
453,oberbefehlshaber,1.6190392084062235
454,sesostris,1.6190392084062235
455,geschmückt,1.6190392084062235
456,gottesleib,1.6190392084062235
457,erobert,1.6190392084062235
458,taub,1.6190392084062235
459,treibe,1.6190392084062235
460,bild,1.6190392084062235
461,prozessionen,1.6190392084062235
462,jubelnd,1.6190392084062235
463,hervorkommt,1.6190392084062235
464,siehst,1.6190392084062235
465,hingegen,1.6190392084062235
466,geschaffen,1.6190392084062235
467,atemluft,1.6190392084062235
468,tatsächlich,1.6190392084062235
469,erkennst,1.6190392084062235
470,ausgaben,1.6190392084062235
471,gewandelt,1.6190392084062235
472,begünstigen,1.6190392084062235
473,begangen,1.6190392084062235
474,maß,1.6190392084062235
475,sähe,1.6190392084062235
476,ausgang,1.6190392084062235
477,allem,1.6190392084062235
478,hinab,1.6190392084062235
479,vierten,1.6190392084062235
480,hörst,1.6190392084062235
481,reich,1.6190392084062235
482,reiche,1.6190392084062235
483,zuhören,1.6190392084062235
484,senden,1.4855078157817008
485,gewichtig,1.4855078157817008
486,las,1.4855078157817008
487,sonnenlicht,1.4855078157817008
488,vereint,1.4855078157817008
489,krokodils,1.4855078157817008
490,begab,1.4855078157817008
491,dauerhaft,1.4855078157817008
492,erzählt,1.4855078157817008
493,fliehen,1.4855078157817008
494,gesundheit,1.4855078157817008
495,boot,1.4855078157817008
496,schreibbinse,1.4855078157817008
497,reinigen,1.4855078157817008
498,beginn,1.4855078157817008
499,kornmesser,1.4855078157817008
500,wegnimmt,1.4855078157817008
501,gleich,1.4855078157817008
502,handeln,1.4855078157817008
503,pyramid,0.0
504,riegel,0.0
505,riefen,0.0
506,river,0.0
507,riefe,0.0
508,rief,0.0
509,pyramiden,0.0
510,road,0.0
511,richtung,0.0
512,richtstätte,0.0
513,richtlinien,0.0
514,roasting,0.0
515,richtigenbestimmten,0.0
516,righteous,0.0
517,rinderfett,0.0
518,rightinnocent,0.0
519,rinder,0.0
520,ritual,0.0
521,ritt,0.0
522,riten,0.0
523,purifying,0.0
524,purity,0.0
525,pushes,0.0
526,rises,0.0
527,purified,0.0
528,purged,0.0
529,put,0.0
530,rise,0.0
531,punt,0.0
532,puts,0.0
533,rindern,0.0
534,riß,0.0
535,rivalen,0.0
536,pylons,0.0
537,ratschlägen,0.0
538,rufe,0.0
539,rolle,0.0
540,ruhet,0.0
541,ruinieren,0.0
542,ruiniere,0.0
543,ruhte,0.0
544,ruht,0.0
545,prozessionsfest,0.0
546,ruhmredigkeit,0.0
547,ruhm,0.0
548,prozessionsstatue,0.0
549,präsenz,0.0
550,prozessionswagen,0.0
551,prozessionsweg,0.0
552,prozeß,0.0
553,ruhestätten,0.0
554,präsentisch,0.0
555,ruhest,0.0
556,ruheplätzen,0.0
557,ruiniert,0.0
558,ruler,0.0
559,rund,0.0
560,prozessionsbarke,0.0
561,prostituierte,0.0
562,prostrate,0.0
563,rächender,0.0
564,protection,0.0
565,rächen,0.0
566,räche,0.0
567,protegieren,0.0
568,protokoll,0.0
569,prozessieren,0.0
570,prozessierte,0.0
571,rxyt,0.0
572,rush,0.0
573,prozession,0.0
574,rundherum,0.0
575,runde,0.0
576,ruheplätze,0.0
577,prügel,0.0
578,punkt,0.0
579,royal,0.0
580,ruf,0.0
581,ruderten,0.0
582,ptahirdis,0.0
583,rudert,0.0
584,ruderern,0.0
585,ruderer,0.0
586,ruck,0.0
587,route,0.0
588,prügelstock,0.0
589,roten,0.0
590,ptahmeni,0.0
591,ptahnefer,0.0
592,ptolemais,0.0
593,rooms,0.0
594,room,0.0
595,punishment,0.0
596,ptahhotep,0.0
597,psinyris,0.0
598,psintaes,0.0
599,psentaigenirese,0.0
600,prügelstrafe,0.0
601,psais,0.0
602,ruhens,0.0
603,ruhelager,0.0
604,ruhe,0.0
605,psammetich,0.0
606,ruft,0.0
607,psammetichs,0.0
608,psemmut,0.0
609,rufst,0.0
610,rufens,0.0
611,psenasychis,0.0
612,rufen,0.0
613,richteturteilt,0.0
614,psentaigeniirese,0.0
615,richtigen,0.0
616,respektvoll,0.0
617,richteterkennt,0.0
618,rasieren,0.0
619,regungslos,0.0
620,regulations,0.0
621,raserei,0.0
622,registrierunggebühr,0.0
623,registrierten,0.0
624,registriert,0.0
625,registeringmustering,0.0
626,register,0.0
627,regierungsjahr,0.0
628,regensturm,0.0
629,rasen,0.0
630,regens,0.0
631,regen,0.0
632,regeln,0.0
633,rasierte,0.0
634,raste,0.0
635,regarding,0.0
636,rastete,0.0
637,reeds,0.0
638,reduziert,0.0
639,rasende,0.0
640,raschem,0.0
641,rams,0.0
642,reichtümer,0.0
643,reiner,0.0
644,ramses,0.0
645,rein,0.0
646,reihung,0.0
647,reihen,0.0
648,ran,0.0
649,reign,0.0
650,reichtümern,0.0
651,randgebiete,0.0
652,randschneide,0.0
653,reichlich,0.0
654,reichtum,0.0
655,reichte,0.0
656,rang,0.0
657,ranghöchsten,0.0
658,reicht,0.0
659,rangordnung,0.0
660,rasch,0.0
661,reichlichen,0.0
662,reichliche,0.0
663,redete,0.0
664,redet,0.0
665,redens,0.0
666,raum,0.0
667,rebellieren,0.0
668,rebellen,0.0
669,rebel,0.0
670,reagieren,0.0
671,read,0.0
672,reachedapproached,0.0
673,reached,0.0
674,reach,0.0
675,raumes,0.0
676,rauch,0.0
677,red,0.0
678,raubvogels,0.0
679,ratschlag,0.0
680,raubte,0.0
681,ratschluß,0.0
682,ratschläge,0.0
683,rauben,0.0
684,raub,0.0
685,ratsversammlung,0.0
686,ratshalle,0.0
687,rationsbreadincome,0.0
688,rebelliert,0.0
689,rationsausgabe,0.0
690,rations,0.0
691,recorded,0.0
692,recognised,0.0
693,recken,0.0
694,rechts,0.0
695,rechtmäßig,0.0
696,rastplatz,0.0
697,rechti,0.0
698,rechtfertige,0.0
699,rechtes,0.0
700,rechtens,0.0
701,rat,0.0
702,rechte,0.0
703,rechnung,0.0
704,ration,0.0
705,rechnen,0.0
706,rechenschaft,0.0
707,recalled,0.0
708,rebschoß,0.0
709,rebellion,0.0
710,reines,0.0
711,reinheit,0.0
712,pyramidenanlage,0.0
713,rettens,0.0
714,qj,0.0
715,qore,0.0
716,return,0.0
717,quack,0.0
718,qualen,0.0
719,rettung,0.0
720,rettete,0.0
721,rettet,0.0
722,retter,0.0
723,quality,0.0
724,revenues,0.0
725,retten,0.0
726,rette,0.0
727,resting,0.0
728,reste,0.0
729,qualitäten,0.0
730,rest,0.0
731,respektieren,0.0
732,resin,0.0
733,residenzstadt,0.0
734,returned,0.0
735,reverence,0.0
736,ramose,0.0
737,rich,0.0
738,richteten,0.0
739,richtete,0.0
740,richtest,0.0
741,pyramidenbezirk,0.0
742,richtern,0.0
743,richterkollegium,0.0
744,richtens,0.0
745,richte,0.0
746,riches,0.0
747,ribis,0.0
748,reveres,0.0
749,rhops,0.0
750,pyramids,0.0
751,rezitierte,0.0
752,rezitierst,0.0
753,rezitieren,0.0
754,qa,0.0
755,qagabu,0.0
756,qebeh,0.0
757,qelbi,0.0
758,report,0.0
759,repelled,0.0
760,qualvoll,0.0
761,reist,0.0
762,radkrone,0.0
763,rekrutierungen,0.0
764,raffgier,0.0
765,rage,0.0
766,rekartusche,0.0
767,reißt,0.0
768,rahmenhandlung,0.0
769,reiße,0.0
770,reiste,0.0
771,raised,0.0
772,quantum,0.0
773,reisen,0.0
774,raisedloosened,0.0
775,reise,0.0
776,reinigung,0.0
777,reinigten,0.0
778,raising,0.0
779,reinigte,0.0
780,reinigest,0.0
781,ramesse,0.0
782,relate,0.0
783,rachegedanken,0.0
784,related,0.0
785,rache,0.0
786,quartier,0.0
787,quartz,0.0
788,quaste,0.0
789,reparation,0.0
790,quernstones,0.0
791,quittung,0.0
792,qulemu,0.0
793,rennt,0.0
794,quält,0.0
795,renenutet,0.0
796,renenut,0.0
797,renenet,0.0
798,removed,0.0
799,removal,0.0
800,remember,0.0
801,remedy,0.0
802,remedies,0.0
803,remaacheru,0.0
804,raben,0.0
805,rächer,0.0
806,aam,0.0
807,rächt,0.0
808,schäumte,0.0
809,schützend,0.0
810,schütze,0.0
811,schüttete,0.0
812,schüttelte,0.0
813,schöpfung,0.0
814,schöpfkelle,0.0
815,schöpferische,0.0
816,schöpfergott,0.0
817,schönheit,0.0
818,schöngesichtigergnädiger,0.0
819,schönem,0.0
820,schöne,0.0
821,schön,0.0
822,schätze,0.0
823,scribe,0.0
824,schärft,0.0
825,schändung,0.0
826,schändlichkeit,0.0
827,schändliches,0.0
828,schämen,0.0
829,schädigungen,0.0
830,schädigtzerstört,0.0
831,schädigte,0.0
832,schädigen,0.0
833,schädenverluste,0.0
834,schwören,0.0
835,schwöre,0.0
836,schwänzen,0.0
837,schützt,0.0
838,scribes,0.0
839,räucherten,0.0
840,seeds,0.0
841,segnet,0.0
842,segensreich,0.0
843,segen,0.0
844,segelten,0.0
845,segelte,0.0
846,segelt,0.0
847,segelleute,0.0
848,sefechet,0.0
849,seen,0.0
850,seeland,0.0
851,seek,0.0
852,seegebiet,0.0
853,seefahrt,0.0
854,sedjem,0.0
855,sculptor,0.0
856,sedfesten,0.0
857,sedfeste,0.0
858,secrets,0.0
859,secret,0.0
860,sechzig,0.0
861,sechste,0.0
862,sechs,0.0
863,sechat,0.0
864,sebennytos,0.0
865,sebekhotep,0.0
866,search,0.0
867,sealed,0.0
868,sea,0.0
869,schwächlichen,0.0
870,schwäche,0.0
871,schwur,0.0
872,schulschreiber,0.0
873,schutzzauber,0.0
874,schutzwedel,0.0
875,schutzschirm,0.0
876,schutzmauer,0.0
877,schutzhütte,0.0
878,schutzgeist,0.0
879,schutzes,0.0
880,schutzamuletten,0.0
881,schurze,0.0
882,schurz,0.0
883,schulzimmer,0.0
884,schultern,0.0
885,schulter,0.0
886,schule,0.0
887,schwor,0.0
888,schuldig,0.0
889,schuldet,0.0
890,schulden,0.0
891,schulausbildung,0.0
892,schuf,0.0
893,schu,0.0
894,schritten,0.0
895,schrifturkunde,0.0
896,schriftstücks,0.0
897,schriftstücke,0.0
898,schriftrolle,0.0
899,schriftliche,0.0
900,schriftlich,0.0
901,schwach,0.0
902,schwache,0.0
903,schwachem,0.0
904,schwacher,0.0
905,schwindeltgeschwindelt,0.0
906,schwindelt,0.0
907,schwierigkeitentrauer,0.0
908,schwierige,0.0
909,schwieg,0.0
910,schwester,0.0
911,schwertarm,0.0
912,schwert,0.0
913,schweres,0.0
914,schweren,0.0
915,schwer,0.0
916,schwelle,0.0
917,schweißgebadet,0.0
918,schweigt,0.0
919,schweigers,0.0
920,schweiger,0.0
921,schweigende,0.0
922,schweigend,0.0
923,schwarzen,0.0
924,schwanzes,0.0
925,schwanz,0.0
926,schwanken,0.0
927,schwangerwerdens,0.0
928,schwangerschaft,0.0
929,schwangeren,0.0
930,schwanger,0.0
931,schwalbe,0.0
932,segnete,0.0
933,segnungen,0.0
934,sehe,0.0
935,shrineprivate,0.0
936,sichtbaren,0.0
937,sichtbar,0.0
938,sichihn,0.0
939,siches,0.0
940,sichert,0.0
941,sicher,0.0
942,sichelschwerter,0.0
943,sic,0.0
944,siamun,0.0
945,sia,0.0
946,shut,0.0
947,shu,0.0
948,shrt,0.0
949,shrine,0.0
950,sg,0.0
951,shret,0.0
952,shovel,0.0
953,should,0.0
954,shore,0.0
955,shepherd,0.0
956,sheit,0.0
957,she,0.0
958,shbw,0.0
959,shaped,0.0
960,shame,0.0
961,shall,0.0
962,shadow,0.0
963,shade,0.0
964,sickill,0.0
965,side,0.0
966,siebei,0.0
967,sieben,0.0
968,silverpayment,0.0
969,silver,0.0
970,silberstücke,0.0
971,silbers,0.0
972,silberlohnes,0.0
973,silberlingen,0.0
974,silberlinge,0.0
975,silberkite,0.0
976,silberdeben,0.0
977,siesich,0.0
978,sieihnen,0.0
979,sieh,0.0
980,siegreichen,0.0
981,siegreich,0.0
982,siegeskraft,0.0
983,sieges,0.0
984,siegen,0.0
985,siegelvorstehers,0.0
986,siegels,0.0
987,siegelbewahrer,0.0
988,siegel,0.0
989,siege,0.0
990,sieg,0.0
991,siees,0.0
992,siedlung,0.0
993,siedie,0.0
994,siebenten,0.0
995,sh,0.0
996,severe,0.0
997,seheret,0.0
998,seinesgleichen,0.0
999,sempriester,0.0
1000,semech,0.0
1001,sematauitefnacht,0.0
1002,sem,0.0
1003,seliger,0.0
1004,selbständigpersönlich,0.0
1005,selbstbeherrschung,0.0
1006,selben,0.0
1007,seize,0.0
1008,seitens,0.0
1009,seiten,0.0
1010,seitdem,0.0
1011,seinihr,0.0
1012,seinerzeit,0.0
1013,setzten,0.0
1014,seinerseits,0.0
1015,seile,0.0
1016,seildrehenden,0.0
1017,seil,0.0
1018,seien,0.0
1019,seidb,0.0
1020,seid,0.0
1021,sehvermögen,0.0
1022,seht,0.0
1023,sehnt,0.0
1024,sehnen,0.0
1025,sehetepibre,0.0
1026,sehesieht,0.0
1027,send,0.0
1028,sende,0.0
1029,sendet,0.0
1030,senefer,0.0
1031,setzte,0.0
1032,setzt,0.0
